MES,PRODUTO,NUMERO_DE_POSTOS_PESQUISADOS,UNIDADE_DE_MEDIDA,PRECO_MEDIO_REVENDA,DESVIO_PADRAO_REVENDA,PRECO_MINIMO_REVENDA,PRECO_MAXIMO_REVENDA,MARGEM_MEDIA_REVENDA,COEF_DE_VARIACAO_REVENDA,PRECO_MEDIO_DISTRIBUICAO,DESVIO_PADRAO_DISTRIBUICAO,PRECO_MINIMO_DISTRIBUICAO,PRECO_MAXIMO_DISTRIBUICAO,COEF_DE_VARIACAO_DISTRIBUICAO
2017-06-30,GASOLINA,23375,R$/l,3.548,0.269,2.880,4.799,0.458,0.076,3.090,0.209,2.590,3.792,0.068
2017-06-30,GLP,22966,R$/13kg,57.379,7.836,39.990,105.000,16.483,0.137,40.896,6.776,23.760,70.000,0.166
2017-06-30,GNV,1123,R$/m3,2.334,0.267,1.780,3.099,0.684,0.114,1.650,0.209,1.310,2.300,0.127
2017-07-31,OLEO_DIESEL,14223,R$/l,2.971,0.219,2.390,4.270,0.474,0.074,2.497,0.166,2.040,3.195,0.066
2017-07-31,DIESEL_S10,17813,R$/l,3.101,0.219,2.449,4.290,0.491,0.071,2.610,0.177,2.150,3.624,0.068
2017-07-31,ETANOL_HIDRATADO,20953,R$/l,2.460,0.452,1.699,4.157,0.388,0.184,2.072,0.366,1.582,3.712,0.177
2017-07-31,GASOLINA,23377,R$/l,3.553,0.304,2.799,4.950,0.506,0.086,3.047,0.231,2.538,3.855,0.076
2017-07-31,GLP,22851,R$/13kg,57.527,7.996,39.990,105.000,16.520,0.139,41.007,6.684,24.000,75.000,0.163
2017-07-31,GNV,1135,R$/m3,2.342,0.275,1.700,3.099,0.616,0.117,1.726,0.221,1.245,2.632,0.128
2017-08-31,OLEO_DIESEL,8423,R$/l,3.102,0.213,2.450,4.370,0.404,0.069,2.698,0.173,2.090,3.440,0.064
2017-08-31,DIESEL_S10,11466,R$/l,3.237,0.209,2.589,4.390,0.423,0.065,2.814,0.175,2.190,3.606,0.062
2017-08-31,ETANOL_HIDRATADO,13220,R$/l,2.611,0.406,1.889,4.444,0.383,0.155,2.228,0.332,1.630,3.747,0.149
2017-08-31,GASOLINA,14838,R$/l,3.781,0.265,2.999,5.100,0.450,0.070,3.331,0.219,2.540,4.034,0.066
2017-08-31,GLP,12046,R$/13kg,57.601,7.945,39.990,105.000,16.662,0.138,40.939,6.892,23.550,84.000,0.168
2017-08-31,GNV,841,R$/m3,2.368,0.274,1.780,3.150,0.626,0.116,1.742,0.201,1.353,2.248,0.115
2017-09-30,OLEO_DIESEL,7041,R$/l,3.173,0.205,2.640,4.470,0.384,0.065,2.789,0.162,2.208,3.520,0.058
2017-09-30,DIESEL_S10,9666,R$/l,3.309,0.208,2.739,4.499,0.403,0.063,2.906,0.164,2.368,3.737,0.056
2017-09-30,ETANOL_HIDRATADO,11187,R$/l,2.633,0.400,1.939,4.250,0.365,0.152,2.268,0.325,1.630,3.763,0.143
2017-09-30,GASOLINA,12508,R$/l,3.881,0.253,3.099,5.200,0.459,0.065,3.422,0.195,2.800,4.025,0.057
2017-09-30,GLP,10282,R$/13kg,59.452,8.424,39.990,110.000,17.578,0.142,41.874,7.134,25.000,75.000,0.170
2017-09-30,GNV,703,R$/m3,2.376,0.277,1.780,3.099,0.621,0.117,1.755,0.199,1.330,2.350,0.113
2017-10-31,OLEO_DIESEL,8586,R$/l,3.223,0.195,2.699,4.470,0.356,0.061,2.867,0.135,2.340,3.560,0.047
2017-10-31,DIESEL_S10,11914,R$/l,3.353,0.203,2.749,4.499,0.369,0.061,2.984,0.140,2.444,3.912,0.047
2017-10-31,ETANOL_HIDRATADO,13725,R$/l,2.668,0.384,1.999,4.299,0.356,0.144,2.312,0.308,1.683,3.818,0.133
2017-10-31,GASOLINA,15370,R$/l,3.895,0.250,3.199,5.200,0.438,0.064,3.457,0.196,2.790,4.150,0.057
2017-10-31,GLP,12382,R$/13kg,63.209,9.023,40.000,115.000,18.755,0.143,44.454,7.622,23.550,78.000,0.171
2017-10-31,GNV,855,R$/m3,2.387,0.286,1.740,2.999,0.650,0.120,1.737,0.200,1.365,2.297,0.115
2017-11-30,OLEO_DIESEL,7139,R$/l,3.290,0.209,2.789,4.470,0.363,0.064,2.927,0.146,2.410,3.702,0.050
2017-11-30,DIESEL_S10,10001,R$/l,3.421,0.215,2.860,4.528,0.379,0.063,3.042,0.152,2.540,3.959,0.050
2017-11-30,ETANOL_HIDRATADO,11431,R$/l,2.790,0.362,1.990,4.399,0.372,0.130,2.418,0.281,1.687,4.457,0.116
2017-11-30,GASOLINA,12806,R$/l,4.004,0.261,3.199,5.200,0.440,0.065,3.564,0.209,2.790,4.203,0.059
2017-11-30,GLP,10719,R$/13kg,65.188,8.765,45.000,115.000,18.219,0.134,46.969,7.545,30.000,85.000,0.161
2017-11-30,GNV,684,R$/m3,2.420,0.278,1.760,3.100,0.651,0.115,1.769,0.199,1.365,2.269,0.112
2017-12-31,OLEO_DIESEL,6905,R$/l,3.323,0.205,2.890,4.470,0.378,0.062,2.945,0.147,2.133,3.726,0.050
2017-12-31,DIESEL_S10,9740,R$/l,3.455,0.213,2.799,4.520,0.399,0.062,3.056,0.152,2.590,4.140,0.050
2017-12-31,ETANOL_HIDRATADO,11153,R$/l,2.879,0.344,1.990,4.399,0.361,0.119,2.518,0.275,1.690,4.457,0.109
2017-12-31,GASOLINA,12542,R$/l,4.085,0.256,3.399,5.200,0.432,0.063,3.653,0.203,2.990,4.366,0.056
2017-12-31,GLP,10264,R$/13kg,66.531,8.952,45.000,115.000,18.466,0.135,48.065,7.833,30.000,85.000,0.163
2017-12-31,GNV,686,R$/m3,2.421,0.290,1.760,3.199,0.680,0.120,1.741,0.214,1.446,2.468,0.123
2018-01-31,OLEO_DIESEL,15772,R$/l,3.375,0.202,2.799,4.490,0.363,0.060,3.012,0.153,2.490,3.812,0.051
2018-01-31,DIESEL_S10,21383,R$/l,3.498,0.205,2.940,4.770,0.392,0.059,3.106,0.154,2.520,4.162,0.050
2018-01-31,ETANOL_HIDRATADO,24362,R$/l,2.984,0.347,2.197,4.739,0.346,0.116,2.638,0.280,1.690,3.908,0.106
2018-01-31,GASOLINA,27471,R$/l,4.189,0.268,3.499,5.150,0.437,0.064,3.752,0.211,2.904,4.420,0.056
2018-01-31,GLP,21228,R$/13kg,67.305,8.791,45.000,120.000,18.089,0.131,49.216,7.760,30.000,94.500,0.158
2018-01-31,GNV,1452,R$/m3,2.468,0.300,1.760,3.299,0.688,0.122,1.780,0.206,1.244,2.531,0.116
2018-02-28,OLEO_DIESEL,13194,R$/l,3.388,0.207,2.799,4.479,0.397,0.061,2.991,0.161,2.490,3.733,0.054
2018-02-28,DIESEL_S10,17837,R$/l,3.510,0.208,2.899,4.770,0.421,0.059,3.089,0.166,2.590,4.131,0.054
2018-02-28,ETANOL_HIDRATADO,20370,R$/l,3.023,0.361,2.199,4.739,0.332,0.119,2.691,0.303,2.040,4.007,0.113
2018-02-28,GASOLINA,23032,R$/l,4.208,0.268,3.479,5.200,0.452,0.064,3.756,0.213,2.990,4.439,0.057
2018-02-28,GLP,17041,R$/13kg,66.804,8.832,45.000,120.000,17.159,0.132,49.645,7.775,31.560,94.500,0.157
2018-02-28,GNV,1250,R$/m3,2.519,0.302,1.799,3.299,0.695,0.120,1.824,0.226,1.244,2.492,0.124
2018-03-28,OLEO_DIESEL,13454,R$/l,3.383,0.209,2.890,4.479,0.409,0.062,2.974,0.160,2.490,3.686,0.054
2018-03-31,DIESEL_S10,18582,R$/l,3.502,0.210,2.940,4.770,0.432,0.060,3.070,0.161,2.493,4.078,0.052
2018-03-31,ETANOL_HIDRATADO,21290,R$/l,3.032,0.373,2.170,4.739,0.318,0.123,2.714,0.313,1.690,4.007,0.115
2018-03-31,GASOLINA,24090,R$/l,4.199,0.283,3.479,5.200,0.426,0.067,3.773,0.227,2.990,4.527,0.060
2018-03-31,GLP,18490,R$/13kg,66.790,8.614,45.000,120.000,17.313,0.129,49.477,7.862,30.000,94.500,0.159
2018-03-31,GNV,1254,R$/m3,2.551,0.320,1.810,3.399,0.718,0.125,1.833,0.237,1.276,2.531,0.129
2018-04-30,OLEO_DIESEL,14351,R$/l,3.432,0.213,2.890,4.700,0.353,0.062,3.079,0.166,2.490,3.872,0.054
2018-04-30,DIESEL_S10,19789,R$/l,3.518,0.213,2.940,4.970,0.370,0.061,3.148,0.165,2.590,4.279,0.052
2018-04-30,ETANOL_HIDRATADO,22233,R$/l,2.972,0.410,2.099,4.790,0.392,0.138,2.580,0.390,1.935,4.283,0.151
2018-04-30,GASOLINA,25483,R$/l,4.215,0.292,3.397,5.200,0.414,0.069,3.801,0.231,2.990,4.572,0.061
2018-04-30,GLP,18484,R$/13kg,66.986,8.546,45.000,120.000,17.066,0.128,49.920,7.444,30.000,94.500,0.149
2018-04-30,GNV,1277,R$/m3,2.562,0.322,1.830,3.399,0.694,0.126,1.868,0.231,1.345,2.498,0.124
